# gauge_id= 204 location=( -0.1242016000E+03  0.4175375000E+02 ) num_var=  4
# Stationary gauge
# level, time, q[  1  2  3], eta, aux[]
# file format ascii, time series follow in this file
   04  0.8774214E+02  0.8323254E+01  0.1097770E+01 -0.7524934E-01  0.7429932E+00
   04  0.9147006E+02  0.8324583E+01  0.1120054E+01 -0.8184789E-01  0.7443220E+00
   04  0.9445240E+02  0.8325553E+01  0.1136134E+01 -0.8708292E-01  0.7452927E+00
   04  0.9743473E+02  0.8326450E+01  0.1150828E+01 -0.9232083E-01  0.7461897E+00
   04  0.1004171E+03  0.8327273E+01  0.1164170E+01 -0.9754357E-01  0.7470125E+00
   04  0.1033994E+03  0.8328022E+01  0.1176195E+01 -0.1027350E+00  0.7477613E+00
   04  0.1063817E+03  0.8328690E+01  0.1186867E+01 -0.1078725E+00  0.7484295E+00
   04  0.1093641E+03  0.8329277E+01  0.1196215E+01 -0.1129332E+00  0.7490163E+00
   04  0.1123464E+03  0.8329817E+01  0.1204614E+01 -0.1178972E+00  0.7495562E+00
   04  0.1153287E+03  0.8330338E+01  0.1212388E+01 -0.1227417E+00  0.7500778E+00
   04  0.1183111E+03  0.8330840E+01  0.1219564E+01 -0.1274449E+00  0.7505789E+00
   04  0.1212934E+03  0.8331318E+01  0.1226165E+01 -0.1319980E+00  0.7510572E+00
   04  0.1242758E+03  0.8331771E+01  0.1232220E+01 -0.1363811E+00  0.7515101E+00
   04  0.1272581E+03  0.8332196E+01  0.1237738E+01 -0.1405837E+00  0.7519349E+00
   04  0.1302404E+03  0.8332590E+01  0.1242721E+01 -0.1445969E+00  0.7523293E+00
   04  0.1332228E+03  0.8332937E+01  0.1247172E+01 -0.1485399E+00  0.7526764E+00
   04  0.1362051E+03  0.8333233E+01  0.1251084E+01 -0.1524271E+00  0.7529723E+00
   04  0.1391874E+03  0.8333478E+01  0.1254454E+01 -0.1562392E+00  0.7532176E+00
   04  0.1421698E+03  0.8333673E+01  0.1257280E+01 -0.1599591E+00  0.7534125E+00
   04  0.1451521E+03  0.8333818E+01  0.1259560E+01 -0.1635717E+00  0.7535571E+00
   04  0.1481344E+03  0.8333912E+01  0.1261296E+01 -0.1670633E+00  0.7536515E+00
   04  0.1511168E+03  0.8333956E+01  0.1262491E+01 -0.1704217E+00  0.7536955E+00
   04  0.1540991E+03  0.8333950E+01  0.1263151E+01 -0.1736359E+00  0.7536895E+00
   04  0.1570814E+03  0.8333894E+01  0.1263286E+01 -0.1766958E+00  0.7536335E+00
   04  0.1600638E+03  0.8333789E+01  0.1262907E+01 -0.1795925E+00  0.7535281E+00
   04  0.1630461E+03  0.8333634E+01  0.1262029E+01 -0.1823176E+00  0.7533738E+00
   04  0.1660284E+03  0.8333432E+01  0.1260671E+01 -0.1848620E+00  0.7531714E+00
   04  0.1690108E+03  0.8333183E+01  0.1258851E+01 -0.1872167E+00  0.7529220E+00
   04  0.1719931E+03  0.8332887E+01  0.1256592E+01 -0.1893757E+00  0.7526267E+00
   04  0.1749755E+03  0.8332547E+01  0.1253921E+01 -0.1913354E+00  0.7522868E+00
   04  0.1779578E+03  0.8332164E+01  0.1250864E+01 -0.1930944E+00  0.7519034E+00
   04  0.1809401E+03  0.8331739E+01  0.1247448E+01 -0.1946474E+00  0.7514785E+00
   04  0.1824313E+03  0.8331510E+01  0.1245618E+01 -0.1953347E+00  0.7512492E+00
   04  0.1839225E+03  0.8331271E+01  0.1243707E+01 -0.1959724E+00  0.7510102E+00
   04  0.1854136E+03  0.8331022E+01  0.1241715E+01 -0.1965618E+00  0.7507616E+00
   04  0.1869048E+03  0.8330764E+01  0.1239648E+01 -0.1971040E+00  0.7505037E+00
   04  0.1883960E+03  0.8330498E+01  0.1237508E+01 -0.1976012E+00  0.7502370E+00
   04  0.1898871E+03  0.8330223E+01  0.1235298E+01 -0.1980545E+00  0.7499620E+00
   04  0.1913783E+03  0.8329939E+01  0.1233021E+01 -0.1984646E+00  0.7496788E+00
   04  0.1928695E+03  0.8329649E+01  0.1230679E+01 -0.1988325E+00  0.7493881E+00
   04  0.1943606E+03  0.8329351E+01  0.1228278E+01 -0.1991588E+00  0.7490901E+00
   04  0.1958518E+03  0.8329046E+01  0.1225820E+01 -0.1994442E+00  0.7487853E+00
   04  0.1973430E+03  0.8328735E+01  0.1223309E+01 -0.1996893E+00  0.7484742E+00
   04  0.1988341E+03  0.8328418E+01  0.1220750E+01 -0.1998946E+00  0.7481570E+00
   04  0.2003253E+03  0.8328095E+01  0.1218145E+01 -0.2000606E+00  0.7478342E+00
   04  0.2018165E+03  0.8327767E+01  0.1215500E+01 -0.2001877E+00  0.7475063E+00
   04  0.2033076E+03  0.8327434E+01  0.1212818E+01 -0.2002760E+00  0.7471735E+00
   04  0.2047988E+03  0.8327097E+01  0.1210103E+01 -0.2003260E+00  0.7468363E+00
   04  0.2062900E+03  0.8326756E+01  0.1207360E+01 -0.2003376E+00  0.7464950E+00
   04  0.2077811E+03  0.8326411E+01  0.1204592E+01 -0.2003113E+00  0.7461501E+00
   04  0.2092723E+03  0.8326062E+01  0.1201803E+01 -0.2002474E+00  0.7458017E+00
   04  0.2107635E+03  0.8325711E+01  0.1198998E+01 -0.2001459E+00  0.7454505E+00
   04  0.2122546E+03  0.8325357E+01  0.1196180E+01 -0.2000072E+00  0.7450966E+00
   04  0.2137458E+03  0.8325001E+01  0.1193354E+01 -0.1998313E+00  0.7447404E+00
   04  0.2152370E+03  0.8324643E+01  0.1190524E+01 -0.1996183E+00  0.7443822E+00
   04  0.2167281E+03  0.8324283E+01  0.1187692E+01 -0.1993684E+00  0.7440225E+00
   04  0.2182193E+03  0.8323922E+01  0.1184864E+01 -0.1990817E+00  0.7436613E+00
   04  0.2197105E+03  0.8323560E+01  0.1182042E+01 -0.1987581E+00  0.7432992E+00
   04  0.2212017E+03  0.8323197E+01  0.1179231E+01 -0.1983976E+00  0.7429362E+00
   04  0.2226928E+03  0.8322833E+01  0.1176434E+01 -0.1980002E+00  0.7425728E+00
   04  0.2241840E+03  0.8322470E+01  0.1173655E+01 -0.1975660E+00  0.7422091E+00
   04  0.2256752E+03  0.8322106E+01  0.1170897E+01 -0.1970947E+00  0.7418455E+00
